1,1.6094379114341002
2,1.6094379114341002
3,0.22314355106420974
4,1.5620048574494683
5,1.6094379114341002
6,0.4462871021284195
7,1.6094379114341002
8,0.5108256234326574
9,1.0216512468653147
10,1.6094379114341002
11,1.532476870297972
12,0.9162907313741551
13,1.6094379114341002
14,3.6651629254966203
15,0.9162907313741551
16,1.6094379114341002
17,1.6094379114341002
18,1.6094379114341002
19,1.6094379114341002
20,3.2188758228682004
21,1.6094379114341002
22,1.6094379114341002
23,2.748872194122465
24,0.5108256234326574
25,0.9162907313741551
26,1.6094379114341002
27,1.0216512468653147
28,1.6094379114341002
29,1.6094379114341002
30,1.6094379114341002
31,1.6094379114341002
32,3.2188758228682004
33,1.6094379114341002
34,0.9162907313741551
35,1.6094379114341002
36,1.8325814627483101
37,0.9162907313741551
38,0.9162907313741551
39,1.6094379114341002
40,3.2188758228682004
41,1.6094379114341002
42,1.6094379114341002
43,2.0433024937306294
44,1.6094379114341002
45,1.8325814627483101
46,1.6094379114341002
47,0.9162907313741551
48,1.532476870297972
49,3.2188758228682004
50,0.9162907313741551
51,0.5108256234326574
52,2.5541281171632866
53,0.892574204256839
54,2.748872194122465
55,1.6094379114341002
56,2.0433024937306294
57,3.2188758228682004
58,1.3388613063852586
59,0.6694306531926293
60,1.532476870297972
61,1.1157177553210487
62,1.6094379114341002
63,1.6094379114341002
64,1.6094379114341002
65,1.6094379114341002
66,2.0433024937306294
67,1.6094379114341002
68,0.9162907313741551
69,1.6094379114341002
70,1.6094379114341002
71,1.8325814627483101
72,1.0216512468653147
73,0.4462871021284195
74,1.6094379114341002
75,1.6094379114341002
76,1.6094379114341002
77,1.6094379114341002
78,1.6094379114341002
79,1.6094379114341002
80,0.5108256234326574
81,1.0216512468653147
82,1.6094379114341002
83,1.6094379114341002
84,1.6094379114341002
85,0.9162907313741551
86,1.6094379114341002
87,1.6094379114341002
88,1.6094379114341002
89,1.6094379114341002
90,1.6094379114341002
91,1.8325814627483101
92,0.9162907313741551
93,1.6094379114341002
94,0.9162907313741551
95,1.6094379114341002
96,1.6094379114341002
97,1.6094379114341002
98,0.9162907313741551
99,0.5108256234326574
100,1.6094379114341002
101,1.6094379114341002
102,0.22314355106420974
103,1.6094379114341002
104,1.6094379114341002
105,0.5108256234326574
106,0.5108256234326574
107,1.6094379114341002
108,1.6094379114341002
109,1.6094379114341002
110,1.6094379114341002
111,1.6094379114341002
112,1.8325814627483101
113,0.6694306531926293
114,0.9162907313741551
115,0.5108256234326574
116,3.2188758228682004
117,1.6094379114341002
118,0.9162907313741551
119,1.6094379114341002
